time_s,latency_ms
21.187317,7.1245
21.194439,7.1211
21.201563,7.1230
21.208687,7.1216
21.215810,7.1221
21.222950,7.1384
21.230244,7.2897
21.237607,7.3556
21.244788,7.1724
21.252139,7.3448
21.259269,7.1264
21.266391,7.1215
21.273517,7.1231
21.280641,7.1224
21.287764,7.1224
21.294888,7.1221
21.302151,7.2613
21.309280,7.1266
21.316402,7.1215
21.323526,7.1223
21.330649,7.1224
21.337814,7.1636
21.344937,7.1216
21.352065,7.1263
21.359189,7.1227
21.366323,7.1335
21.373450,7.1253
21.380580,7.1275
21.387711,7.1295
21.394836,7.1226
21.401960,7.1224
21.409087,7.1255
21.416211,7.1224
21.423334,7.1213
21.430477,7.1414
21.437601,7.1226
21.444781,7.1784
21.451904,7.1218
21.459029,7.1235
21.466153,7.1225
21.473278,7.1230
21.480401,7.1215
21.487525,7.1225
21.494649,7.1234
21.501774,7.1231
21.508898,7.1227
21.516042,7.1430
21.523170,7.1231
21.530301,7.1299
21.537426,7.1227
21.544550,7.1228
21.551725,7.1729
21.558848,7.1214
21.565980,7.1302
21.573110,7.1284
21.580247,7.1338
21.587371,7.1225
21.594503,7.1315
21.601627,7.1221
21.608752,7.1234
21.615877,7.1240
21.623009,7.1308
21.630137,7.1265
21.637269,7.1303
21.644398,7.1267
21.651533,7.1304
21.658699,7.1642
21.665829,7.1286
21.672953,7.1214
21.680077,7.1218
21.687203,7.1232
21.694327,7.1227
21.701451,7.1223
21.708578,7.1253
21.715703,7.1221
21.722827,7.1226
21.729955,7.1262
21.737078,7.1219
21.744202,7.1233
21.751344,7.1410
21.758467,7.1204
21.765760,7.2918
21.772900,7.1393
21.780025,7.1223
21.787149,7.1216
21.794273,7.1226
21.801396,7.1218
21.808520,7.1229
21.815644,7.1228
21.822767,7.1217
21.829991,7.2222
21.837344,7.3455
21.844519,7.1713
21.851688,7.1608
21.858824,7.1332
21.865955,7.1298
21.873161,7.1905
21.880299,7.1348
21.887424,7.1219
21.894549,7.1238
21.901672,7.1218
